event_id,customer_id,event_ts,event_type,order_id,source
evt_003375,1216.0,2026-07-20T12:03:00+00:00,view_product,,android
evt_003376,1075.0,2026-07-25T22:28:00+00:00,view_product,,web
evt_003377,1119.0,2026-07-06T19:02:00+00:00,checkout_started,,android
evt_003378,1017.0,2026-07-31T17:14:00+00:00,view_product,,web
evt_003379,1162.0,2026-07-10T19:39:00+00:00,checkout_started,,web
evt_003380,1217.0,2026-07-02T02:59:00+00:00,view_product,,ios
evt_003381,1171.0,2026-07-20T19:48:00+00:00,view_product,,web
evt_003382,1034.0,2026-08-03T07:17:00+00:00,view_product,,ios
evt_003383,1078.0,2026-07-28T20:35:00+00:00,view_product,,android
evt_003384,1160.0,2026-07-12T17:19:00+00:00,view_product,,android
evt_003385,1177.0,2026-07-16T03:12:00+00:00,view_product,,web
evt_003386,1090.0,2026-07-23T15:30:00+00:00,purchase,50108,ios
evt_003387,1213.0,2026-07-09T20:20:00+00:00,add_to_cart,,web
evt_003388,1045.0,2026-08-01T03:54:00+00:00,add_to_cart,,ios
evt_003389,1164.0,2026-07-12T05:06:00+00:00,view_product,,web
evt_003390,1110.0,2026-07-09T05:36:00+00:00,view_product,,web
evt_003391,1158.0,2026-07-04T14:44:00+00:00,add_to_cart,,web
evt_003392,1132.0,2026-07-27T08:15:00+00:00,view_product,,web
evt_003393,1096.0,2026-07-01T22:56:00+00:00,view_product,,ios
evt_003394,1181.0,2026-07-31T14:35:00+00:00,purchase,50272,web
evt_003395,1186.0,2026-08-06T23:29:00+00:00,view_product,,web
evt_003396,1181.0,2026-07-05T05:20:00+00:00,checkout_started,,ios
evt_003397,1020.0,2026-07-04T15:55:00+00:00,view_product,,web
evt_003398,1094.0,2026-08-05T12:16:00+00:00,view_product,,android
evt_003399,1166.0,2026-07-05T17:53:00+00:00,view_product,,web
evt_003400,1192.0,2026-07-16T11:45:00+00:00,purchase,51155,web
evt_003401,1081.0,2026-08-03T02:19:00+00:00,view_product,,web
evt_003402,1164.0,2026-07-06T06:45:00+00:00,add_to_cart,,web
evt_003403,1126.0,2026-07-26T05:07:00+00:00,view_product,,web
evt_003404,1049.0,2026-07-15T12:56:00+00:00,checkout_started,,ios
evt_003405,1198.0,2026-07-17T13:41:00+00:00,view_product,,web
evt_003406,1099.0,2026-08-05T09:07:00+00:00,view_product,,android
evt_003407,1134.0,2026-07-25T15:54:00+00:00,add_to_cart,,web
evt_003408,1064.0,2026-07-13T03:19:00+00:00,add_to_cart,,ios
evt_003409,1006.0,2026-08-05T12:42:00+00:00,add_to_cart,,web
evt_003410,1101.0,2026-07-23T01:39:00+00:00,view_product,,web
evt_003411,1160.0,2026-07-04T18:37:00+00:00,checkout_started,,web
evt_003412,1073.0,2026-07-15T22:04:00+00:00,view_product,,web
evt_003413,1206.0,2026-07-10T06:15:00+00:00,purchase,50595,web
evt_003414,1166.0,2026-07-25T09:54:00+00:00,view_product,,web
evt_003415,1142.0,2026-08-02T16:35:00+00:00,view_product,,web
evt_003416,1179.0,2026-07-02T11:39:00+00:00,view_product,,android
evt_003417,1191.0,2026-07-30T15:56:00+00:00,view_product,,web
evt_003418,1160.0,2026-08-04T19:40:00+00:00,view_product,,web
evt_003419,1183.0,2026-08-07T18:45:00+00:00,checkout_started,,web
evt_003420,1158.0,2026-07-26T02:59:00+00:00,add_to_cart,,web
evt_003421,1191.0,2026-07-12T22:17:00+00:00,view_product,,web
evt_003422,1023.0,2026-07-06T12:31:00+00:00,view_product,,ios
evt_003423,1077.0,2026-08-05T21:44:00+00:00,add_to_cart,,ios
evt_003424,1197.0,2026-07-16T16:12:00+00:00,checkout_started,,ios
evt_003425,1105.0,2026-07-14T01:26:00+00:00,view_product,,web
evt_003426,1004.0,2026-07-28T21:22:00+00:00,purchase,50260,web
evt_003427,1188.0,2026-07-28T04:09:00+00:00,view_product,,android
evt_003428,1145.0,2026-07-31T18:07:00+00:00,add_to_cart,,web
evt_003429,1202.0,2026-08-03T13:03:00+00:00,add_to_cart,,web
evt_003430,1004.0,2026-08-03T07:50:00+00:00,view_product,,web
evt_003431,1033.0,2026-07-07T11:45:00+00:00,view_product,,ios
evt_003432,1113.0,2026-07-07T10:41:00+00:00,add_to_cart,,web
evt_003433,1041.0,2026-07-08T19:32:00+00:00,view_product,,android
evt_003434,1116.0,2026-07-24T20:06:00+00:00,view_product,,web
evt_003435,1077.0,2026-07-23T01:50:00+00:00,view_product,,android
evt_003436,1047.0,2026-08-02T13:48:00+00:00,add_to_cart,,web
evt_003437,1171.0,2026-08-02T01:34:00+00:00,view_product,,ios
evt_003438,1009.0,2026-07-31T21:47:00+00:00,view_product,,web
evt_003439,1194.0,2026-07-04T00:00:00+00:00,purchase,51567,android
evt_003440,1034.0,2026-07-27T10:23:00+00:00,add_to_cart,,web
evt_003441,1129.0,2026-08-02T08:00:00+00:00,view_product,,android
evt_003442,1220.0,2026-08-07T07:56:00+00:00,view_product,,ios
evt_003443,1026.0,2026-07-14T00:55:00+00:00,view_product,,ios
evt_003444,1205.0,2026-07-30T12:21:00+00:00,view_product,,web
evt_003445,1068.0,2026-07-16T10:28:00+00:00,view_product,,web
evt_003446,1164.0,2026-07-07T02:37:00+00:00,view_product,,android
evt_003447,1190.0,2026-07-13T21:57:00+00:00,view_product,,android
evt_003448,1052.0,2026-07-10T13:06:00+00:00,view_product,,web
evt_003449,1077.0,2026-08-04T15:16:00+00:00,view_product,,web
evt_003450,1191.0,2026-07-07T16:10:00+00:00,view_product,,web
evt_003451,1023.0,2026-07-05T23:17:00+00:00,checkout_started,,web
evt_003452,1024.0,2026-07-23T00:44:00+00:00,view_product,,web
evt_003453,1067.0,2026-07-22T19:44:00+00:00,add_to_cart,,android
evt_003454,1134.0,2026-07-22T07:43:00+00:00,view_product,,web
evt_003455,1179.0,2026-07-06T15:04:00+00:00,view_product,,android
evt_003456,1125.0,2026-07-19T22:41:00+00:00,view_product,,android
evt_003457,1110.0,2026-08-05T06:52:00+00:00,view_product,,web
evt_003458,1193.0,2026-07-04T09:54:00+00:00,add_to_cart,,web
evt_003459,1038.0,2026-07-31T07:42:00+00:00,view_product,,web
evt_003460,1200.0,2026-07-05T18:42:00+00:00,view_product,,web
evt_003461,1070.0,2026-07-09T21:14:00+00:00,view_product,,ios
evt_003462,1061.0,2026-08-04T03:06:00+00:00,view_product,,web
evt_003463,1211.0,2026-07-12T07:34:00+00:00,view_product,,web
evt_003464,1143.0,2026-07-20T20:26:00+00:00,view_product,,android
evt_003465,1096.0,2026-07-15T11:56:00+00:00,view_product,,web
evt_003466,1073.0,2026-07-24T08:11:00+00:00,view_product,,web
evt_003467,1098.0,2026-07-16T09:44:00+00:00,add_to_cart,,android
evt_003468,1175.0,2026-07-17T20:46:00+00:00,view_product,,web
evt_003469,1034.0,2026-08-01T01:25:00+00:00,checkout_started,,web
evt_003470,1039.0,2026-07-22T01:21:00+00:00,view_product,,web
evt_003471,1068.0,2026-07-22T10:51:00+00:00,view_product,,web
evt_003472,1107.0,2026-07-31T14:41:00+00:00,add_to_cart,,web
evt_003473,1181.0,2026-07-17T06:17:00+00:00,view_product,,ios
evt_003474,1047.0,2026-08-01T07:06:00+00:00,view_product,,web
evt_003475,1174.0,2026-07-28T08:08:00+00:00,purchase,51502,web
evt_003476,1201.0,2026-08-03T13:57:00+00:00,purchase,50367,web
evt_003477,1097.0,2026-07-18T09:34:00+00:00,view_product,,web
evt_003478,1213.0,2026-07-22T05:30:00+00:00,view_product,,android
evt_003479,1198.0,2026-07-05T20:57:00+00:00,add_to_cart,,ios
evt_003480,1177.0,2026-07-05T05:32:00+00:00,purchase,50958,ios
evt_003481,1085.0,2026-07-05T02:01:00+00:00,view_product,,web
evt_003482,1067.0,2026-07-25T01:18:00+00:00,view_product,,web
evt_003483,1192.0,2026-07-13T09:16:00+00:00,add_to_cart,,android
evt_003484,1098.0,2026-07-11T23:29:00+00:00,view_product,,android
evt_003485,1007.0,2026-07-23T21:49:00+00:00,add_to_cart,,ios
evt_003486,1159.0,2026-07-16T03:19:00+00:00,view_product,,web
evt_003487,1077.0,2026-07-06T02:58:00+00:00,add_to_cart,,web
evt_003488,1207.0,2026-07-22T04:23:00+00:00,view_product,,web
evt_003489,1189.0,2026-07-21T21:43:00+00:00,view_product,,web
evt_003490,1024.0,2026-07-06T07:23:00+00:00,view_product,,web
evt_003491,1200.0,2026-07-11T05:53:00+00:00,view_product,,web
evt_003492,1210.0,2026-07-10T00:23:00+00:00,view_product,,web
evt_003493,1168.0,2026-07-27T10:13:00+00:00,view_product,,ios
evt_003494,1061.0,2026-07-10T11:12:00+00:00,checkout_started,,ios
evt_003495,1149.0,2026-07-02T01:46:00+00:00,view_product,,web
evt_003496,1192.0,2026-07-11T03:16:00+00:00,add_to_cart,,web
evt_003497,1181.0,2026-07-18T19:44:00+00:00,view_product,,web
evt_003498,1096.0,2026-07-30T05:41:00+00:00,checkout_started,,android
evt_003499,1157.0,2026-07-02T23:39:00+00:00,view_product,,web
evt_003500,1086.0,2026-08-03T11:40:00+00:00,view_product,,android
evt_003501,1057.0,2026-07-13T13:25:00+00:00,view_product,,web
evt_003502,1149.0,2026-07-14T00:28:00+00:00,view_product,,ios
evt_003503,1104.0,2026-07-01T14:12:00+00:00,checkout_started,,web
evt_003504,1050.0,2026-07-11T12:01:00+00:00,add_to_cart,,ios
evt_003505,1147.0,2026-07-18T19:49:00+00:00,add_to_cart,,android
evt_003506,1072.0,2026-07-24T19:00:00+00:00,add_to_cart,,web
evt_003507,1130.0,2026-07-30T03:31:00+00:00,checkout_started,,ios
evt_003508,1080.0,2026-07-20T20:43:00+00:00,purchase,50471,android
evt_003509,1196.0,2026-07-04T19:24:00+00:00,add_to_cart,,android
evt_003510,1188.0,2026-07-15T20:58:00+00:00,view_product,,web
evt_003511,1105.0,2026-07-28T22:31:00+00:00,view_product,,web
evt_003512,1158.0,2026-07-25T07:16:00+00:00,view_product,,android
evt_003513,1040.0,2026-07-23T04:47:00+00:00,add_to_cart,,ios
evt_003514,999999.0,2026-07-20T07:37:00+00:00,view_product,,android
evt_003515,1048.0,2026-07-20T04:12:00+00:00,view_product,,web
evt_003516,1192.0,2026-08-07T17:38:00+00:00,add_to_cart,,android
evt_003517,1187.0,2026-07-23T18:43:00+00:00,view_product,,android
evt_003518,1040.0,2026-07-23T16:33:00+00:00,view_product,,android
evt_003519,1002.0,2026-07-13T18:20:00+00:00,checkout_started,,ios
evt_003520,1163.0,2026-07-19T14:54:00+00:00,view_product,,web
evt_003521,1193.0,2026-07-27T23:49:00+00:00,view_product,,ios
evt_003522,1159.0,2026-08-02T14:31:00+00:00,view_product,,ios
evt_003523,1013.0,2026-07-30T15:03:00+00:00,view_product,,web
evt_003524,1143.0,2026-07-26T04:03:00+00:00,view_product,,web
evt_003525,1087.0,2026-07-30T13:44:00+00:00,view_product,,android
evt_003526,1203.0,2026-07-02T06:02:00+00:00,view_product,,web
evt_003527,1177.0,2026-07-11T05:44:00+00:00,add_to_cart,,web
evt_003528,1177.0,2026-07-10T05:40:00+00:00,view_product,,ios
evt_003529,1091.0,2026-07-25T20:21:00+00:00,view_product,,android
evt_003530,1072.0,2026-07-29T15:03:00+00:00,view_product,,ios
evt_003531,1182.0,2026-07-06T15:03:00+00:00,view_product,,web
evt_003532,1026.0,2026-07-08T07:56:00+00:00,view_product,,web
evt_003533,1023.0,2026-07-19T19:49:00+00:00,view_product,,web
evt_003534,1014.0,2026-08-06T19:05:00+00:00,view_product,,web
evt_003535,1114.0,2026-07-01T02:23:00+00:00,add_to_cart,,android
evt_003536,1017.0,2026-08-03T10:03:00+00:00,view_product,,web
evt_003537,1129.0,2026-07-08T08:33:00+00:00,purchase,51287,web
evt_003538,1037.0,2026-07-11T04:53:00+00:00,view_product,,android
evt_003539,1197.0,2026-07-25T00:08:00+00:00,add_to_cart,,web
evt_003540,1096.0,2026-07-28T16:38:00+00:00,view_product,,web
evt_003541,1021.0,2026-08-03T05:25:00+00:00,add_to_cart,,web
evt_003542,1154.0,2026-07-01T05:00:00+00:00,checkout_started,,web
evt_003543,1075.0,2026-07-02T20:42:00+00:00,view_product,,web
evt_003544,1058.0,2026-07-19T04:08:00+00:00,view_product,,android
evt_003545,1146.0,2026-07-22T05:24:00+00:00,purchase,51101,android
evt_003546,1212.0,2026-07-10T21:53:00+00:00,purchase,50696,ios
evt_003547,1217.0,2026-07-25T04:44:00+00:00,purchase,51490,ios
evt_003548,1097.0,2026-07-11T01:54:00+00:00,view_product,,web
evt_003549,1188.0,2026-08-05T10:20:00+00:00,view_product,,android
evt_003550,1047.0,2026-07-07T17:48:00+00:00,view_product,,web
evt_003551,1188.0,2026-07-25T21:29:00+00:00,add_to_cart,,web
evt_003552,1209.0,2026-07-21T03:39:00+00:00,view_product,,web
evt_003553,1115.0,2026-07-04T21:57:00+00:00,view_product,,web
evt_003554,1116.0,2026-07-23T23:36:00+00:00,view_product,,web
evt_003555,1125.0,2026-07-06T13:49:00+00:00,view_product,,web
evt_003556,1017.0,2026-07-21T12:06:00+00:00,add_to_cart,,web
evt_003557,1190.0,2026-07-25T03:49:00+00:00,view_product,,web
evt_003558,1164.0,2026-07-03T17:49:00+00:00,checkout_started,,web
evt_003559,1193.0,2026-07-09T04:38:00+00:00,view_product,,web
evt_003560,1026.0,2026-07-12T05:40:00+00:00,view_product,,web
evt_003561,1178.0,2026-08-05T06:36:00+00:00,view_product,,ios
evt_003562,1081.0,2026-07-09T09:42:00+00:00,view_product,,web
evt_003563,1181.0,2026-08-04T23:40:00+00:00,view_product,,web
evt_003564,1220.0,2026-07-21T06:59:00+00:00,checkout_started,,ios
evt_003565,1195.0,2026-08-06T01:10:00+00:00,view_product,,ios
evt_003566,1203.0,2026-08-01T14:07:00+00:00,view_product,,web
evt_003567,1026.0,2026-07-12T03:10:00+00:00,add_to_cart,,web
evt_003568,1073.0,2026-07-22T06:30:00+00:00,view_product,,android
evt_003569,1065.0,2026-07-28T05:51:00+00:00,view_product,,web
evt_003570,1114.0,2026-07-03T23:28:00+00:00,view_product,,web
evt_003571,1216.0,2026-07-26T04:40:00+00:00,view_product,,web
evt_003572,1152.0,2026-07-18T11:12:00+00:00,view_product,,android
evt_003573,1121.0,2026-07-02T08:28:00+00:00,view_product,,web
evt_003574,1178.0,2026-08-02T22:43:00+00:00,view_product,,android
evt_003575,1039.0,2026-07-11T02:11:00+00:00,view_product,,ios
evt_003576,1146.0,2026-08-03T05:15:00+00:00,add_to_cart,,web
evt_003577,1112.0,2026-07-08T20:34:00+00:00,add_to_cart,,web
evt_003578,1045.0,2026-07-21T13:59:00+00:00,view_product,,ios
evt_003579,1143.0,2026-07-15T02:10:00+00:00,view_product,,web
evt_003580,1186.0,2026-08-03T22:24:00+00:00,add_to_cart,,web
evt_003581,1184.0,2026-08-06T05:11:00+00:00,view_product,,web
evt_003582,1187.0,2026-07-30T06:17:00+00:00,checkout_started,,ios
evt_003583,1180.0,2026-08-02T03:11:00+00:00,view_product,,ios
evt_003584,1104.0,2026-07-30T05:14:00+00:00,view_product,,android
evt_003585,1011.0,2026-07-12T03:36:00+00:00,view_product,,web
evt_003586,1214.0,2026-08-04T23:24:00+00:00,add_to_cart,,android
evt_003587,1101.0,2026-07-21T03:23:00+00:00,view_product,,android
evt_003588,1140.0,2026-07-14T01:14:00+00:00,view_product,,android
evt_003589,1005.0,2026-07-08T07:20:00+00:00,view_product,,ios
evt_003590,1197.0,2026-07-27T23:18:00+00:00,add_to_cart,,web
evt_003591,1197.0,2026-07-11T13:01:00+00:00,view_product,,android
evt_003592,1206.0,2026-07-25T19:14:00+00:00,add_to_cart,,ios
evt_003593,1039.0,2026-07-03T11:16:00+00:00,view_product,,ios
evt_003594,1187.0,2026-07-25T02:56:00+00:00,view_product,,web
evt_003595,1139.0,2026-07-25T10:03:00+00:00,view_product,,web
evt_003596,1033.0,2026-07-20T22:32:00+00:00,purchase,51176,web
evt_003597,1127.0,2026-07-25T23:06:00+00:00,view_product,,web
evt_003598,1106.0,2026-08-07T18:19:00+00:00,view_product,,web
evt_003599,1139.0,2026-08-01T20:42:00+00:00,checkout_started,,android
evt_003600,1019.0,2026-07-17T16:52:00+00:00,view_product,,web
evt_003601,1125.0,2026-08-03T02:51:00+00:00,view_product,,web
evt_003602,1150.0,2026-08-06T06:27:00+00:00,view_product,,web
evt_003603,1159.0,2026-07-07T01:58:00+00:00,add_to_cart,,web
evt_003604,1170.0,2026-07-14T15:20:00+00:00,view_product,,web
evt_003605,1139.0,2026-07-29T05:39:00+00:00,checkout_started,,ios
evt_003606,1156.0,2026-07-20T13:39:00+00:00,add_to_cart,,android
evt_003607,1020.0,2026-07-06T02:51:00+00:00,view_product,,web
evt_003608,1177.0,2026-07-18T22:55:00+00:00,view_product,,web
evt_003609,1082.0,2026-07-15T04:49:00+00:00,add_to_cart,,ios
evt_003610,1122.0,2026-07-29T01:48:00+00:00,checkout_started,,web
evt_003611,1121.0,2026-07-20T14:10:00+00:00,checkout_started,,ios
evt_003612,1216.0,2026-07-06T07:36:00+00:00,view_product,,ios
evt_003613,1072.0,2026-07-02T21:06:00+00:00,add_to_cart,,android
evt_003614,1085.0,2026-07-11T22:01:00+00:00,add_to_cart,,web
evt_003615,1169.0,2026-07-06T22:58:00+00:00,purchase,50243,android
evt_003616,1141.0,2026-08-03T07:10:00+00:00,view_product,,android
evt_003617,1071.0,2026-07-11T07:15:00+00:00,add_to_cart,,web
evt_003618,1077.0,2026-07-25T02:39:00+00:00,add_to_cart,,web
evt_003619,1184.0,2026-07-05T20:19:00+00:00,checkout_started,,web
evt_003620,1185.0,2026-07-17T18:50:00+00:00,add_to_cart,,web
evt_003621,1033.0,2026-08-05T11:53:00+00:00,checkout_started,,android
evt_003622,1089.0,2026-07-25T10:48:00+00:00,view_product,,web
evt_003623,1171.0,2026-07-11T22:56:00+00:00,view_product,,web
evt_003624,1027.0,2026-07-29T09:52:00+00:00,view_product,,web
evt_003625,1041.0,2026-07-20T01:04:00+00:00,add_to_cart,,ios
evt_003626,1036.0,2026-07-09T22:24:00+00:00,view_product,,android
evt_003627,1117.0,2026-08-07T20:50:00+00:00,add_to_cart,,ios
evt_003628,1100.0,2026-08-05T15:04:00+00:00,purchase,50710,ios
evt_003629,1071.0,2026-07-22T12:46:00+00:00,checkout_started,,web
evt_003630,1031.0,2026-07-02T06:15:00+00:00,add_to_cart,,ios
evt_003631,1141.0,2026-07-16T15:17:00+00:00,add_to_cart,,web
evt_003632,1179.0,2026-07-20T12:43:00+00:00,view_product,,web
evt_003633,1048.0,2026-08-05T07:58:00+00:00,view_product,,ios
evt_003634,1148.0,2026-07-28T20:29:00+00:00,view_product,,android
evt_003635,1176.0,2026-07-09T10:55:00+00:00,add_to_cart,,ios
evt_003636,1124.0,2026-07-20T09:08:00+00:00,view_product,,ios
evt_003637,1127.0,2026-07-07T19:42:00+00:00,view_product,,web
evt_003638,1037.0,2026-07-19T00:08:00+00:00,add_to_cart,,web
evt_003639,1212.0,2026-07-21T08:15:00+00:00,view_product,,web
evt_003640,1212.0,2026-07-20T08:55:00+00:00,checkout_started,,ios
evt_003641,1158.0,2026-07-17T05:41:00+00:00,view_product,,ios
evt_003642,1200.0,2026-07-17T14:46:00+00:00,checkout_started,,ios
evt_003643,1135.0,2026-07-31T06:51:00+00:00,view_product,,web
evt_003644,1147.0,2026-07-20T05:21:00+00:00,add_to_cart,,web
evt_003645,1184.0,2026-07-02T14:18:00+00:00,add_to_cart,,web
evt_003646,1009.0,2026-07-29T03:38:00+00:00,view_product,,ios
evt_003647,1049.0,2026-07-24T11:21:00+00:00,view_product,,android
evt_003648,1045.0,2026-07-27T10:28:00+00:00,checkout_started,,web
evt_003649,1140.0,2026-07-28T00:08:00+00:00,view_product,,ios
evt_003650,1054.0,2026-07-07T13:57:00+00:00,add_to_cart,,ios
evt_003651,1087.0,2026-08-06T22:23:00+00:00,view_product,,web
evt_003652,1110.0,2026-08-07T15:14:00+00:00,add_to_cart,,web
evt_003653,1165.0,2026-07-06T12:56:00+00:00,view_product,,web
evt_003654,1115.0,2026-07-09T07:40:00+00:00,view_product,,android
evt_003655,1006.0,2026-07-10T08:34:00+00:00,view_product,,web
evt_003656,1152.0,2026-08-06T17:24:00+00:00,view_product,,web
evt_003657,1095.0,2026-08-05T10:23:00+00:00,view_product,,web
evt_003658,1026.0,2026-07-11T01:41:00+00:00,checkout_started,,ios
evt_003659,1145.0,2026-07-24T23:08:00+00:00,add_to_cart,,web
evt_003660,1060.0,2026-07-10T06:01:00+00:00,purchase,51328,android
evt_003661,1102.0,2026-07-02T10:42:00+00:00,add_to_cart,,web
evt_003662,1214.0,2026-07-09T18:03:00+00:00,add_to_cart,,android
evt_003663,1053.0,2026-07-03T22:32:00+00:00,view_product,,ios
evt_003664,1196.0,2026-08-02T05:08:00+00:00,purchase,50863,web
evt_003665,1103.0,2026-07-30T20:19:00+00:00,view_product,,ios
evt_003666,1207.0,2026-07-08T00:05:00+00:00,view_product,,web
evt_003667,1188.0,2026-07-22T13:32:00+00:00,checkout_started,,web
evt_003668,1184.0,2026-07-08T19:05:00+00:00,purchase,50160,ios
evt_003669,1046.0,2026-07-22T11:39:00+00:00,view_product,,web
evt_003670,1175.0,2026-08-04T01:07:00+00:00,view_product,,web
evt_003671,1082.0,2026-08-03T10:26:00+00:00,view_product,,ios
evt_003672,1202.0,2026-08-01T15:45:00+00:00,add_to_cart,,ios
evt_003673,1219.0,2026-07-10T03:52:00+00:00,view_product,,web
evt_003674,1136.0,2026-07-08T05:57:00+00:00,add_to_cart,,web
evt_003675,1202.0,2026-07-07T02:18:00+00:00,view_product,,web
evt_003676,1118.0,2026-07-05T19:56:00+00:00,view_product,,web
evt_003677,1008.0,2026-07-24T07:47:00+00:00,add_to_cart,,web
evt_003678,1194.0,2026-07-26T00:30:00+00:00,view_product,,web
evt_003679,1118.0,2026-08-03T12:46:00+00:00,add_to_cart,,android
evt_003680,1010.0,2026-07-04T10:23:00+00:00,view_product,,web
evt_003681,1015.0,2026-07-11T01:54:00+00:00,add_to_cart,,web
evt_003682,1160.0,2026-07-28T15:53:00+00:00,view_product,,android
evt_003683,1205.0,2026-07-26T21:20:00+00:00,purchase,51238,ios
evt_003684,1155.0,2026-07-17T05:48:00+00:00,add_to_cart,,ios
evt_003685,1098.0,2026-07-06T18:58:00+00:00,view_product,,web
evt_003686,1068.0,2026-07-19T09:35:00+00:00,purchase,50770,ios
evt_003687,1093.0,2026-07-07T12:46:00+00:00,view_product,,android
evt_003688,1072.0,2026-07-21T08:23:00+00:00,view_product,,web
evt_003689,1061.0,2026-08-04T06:10:00+00:00,checkout_started,,web
evt_003690,1029.0,2026-07-08T10:28:00+00:00,checkout_started,,web
evt_003691,1126.0,2026-07-05T11:35:00+00:00,add_to_cart,,android
evt_003692,1049.0,2026-07-29T00:43:00+00:00,purchase,50382,web
evt_003693,1033.0,2026-07-01T22:12:00+00:00,view_product,,web
evt_003694,1061.0,2026-08-07T08:51:00+00:00,view_product,,web
evt_003695,1177.0,2026-07-30T10:44:00+00:00,view_product,,android
evt_003696,1127.0,2026-07-16T07:52:00+00:00,view_product,,web
evt_003697,1109.0,2026-07-14T18:36:00+00:00,view_product,,web
evt_003698,1131.0,2026-07-15T16:49:00+00:00,view_product,,android
evt_003699,1126.0,2026-07-16T01:45:00+00:00,view_product,,web
evt_003700,1110.0,2026-08-01T21:40:00+00:00,view_product,,ios
evt_003701,1186.0,2026-07-31T09:28:00+00:00,view_product,,web
evt_003702,1162.0,2026-07-08T18:34:00+00:00,add_to_cart,,web
evt_003703,1041.0,2026-07-07T20:06:00+00:00,view_product,,web
evt_003704,1181.0,2026-07-21T12:59:00+00:00,add_to_cart,,web
evt_003705,1039.0,2026-07-25T17:05:00+00:00,add_to_cart,,web
evt_003706,1018.0,2026-07-28T15:10:00+00:00,view_product,,android
evt_003707,1093.0,2026-07-12T21:56:00+00:00,checkout_started,,web
evt_003708,1087.0,2026-07-19T08:00:00+00:00,purchase,51305,web
evt_003709,1174.0,2026-07-04T23:05:00+00:00,view_product,,ios
evt_003710,1154.0,2026-07-18T07:38:00+00:00,add_to_cart,,android
evt_003711,1013.0,2026-07-27T02:59:00+00:00,view_product,,web
evt_003712,1111.0,2026-07-12T13:37:00+00:00,view_product,,web
evt_003713,1176.0,2026-07-13T02:37:00+00:00,add_to_cart,,web
evt_003714,1163.0,2026-07-18T13:35:00+00:00,add_to_cart,,android
evt_003715,1111.0,2026-08-02T22:20:00+00:00,checkout_started,,android
evt_003716,1137.0,2026-07-23T22:56:00+00:00,add_to_cart,,web
evt_003717,1125.0,2026-08-04T22:09:00+00:00,add_to_cart,,web
evt_003718,1052.0,2026-07-03T08:14:00+00:00,view_product,,web
evt_003719,1125.0,2026-08-02T06:20:00+00:00,view_product,,ios
evt_003720,1150.0,2026-07-02T15:54:00+00:00,view_product,,web
evt_003721,1013.0,2026-07-13T05:59:00+00:00,view_product,,web
evt_003722,1154.0,2026-07-17T05:02:00+00:00,add_to_cart,,web
evt_003723,1056.0,2026-07-09T23:45:00+00:00,view_product,,ios
evt_003724,1002.0,2026-08-07T14:14:00+00:00,view_product,,android
evt_003725,1167.0,2026-08-03T22:14:00+00:00,view_product,,web
evt_003726,1087.0,2026-07-22T16:58:00+00:00,view_product,,android
evt_003727,1092.0,2026-07-18T05:05:00+00:00,view_product,,web
evt_003728,1138.0,2026-07-29T22:43:00+00:00,view_product,,ios
evt_003729,1124.0,2026-07-27T21:27:00+00:00,view_product,,android
evt_003730,1138.0,2026-07-19T06:20:00+00:00,view_product,,web
evt_003731,1209.0,2026-08-01T10:22:00+00:00,view_product,,web
evt_003732,1144.0,2026-07-08T07:57:00+00:00,purchase,51416,web
evt_003733,1011.0,2026-07-11T13:15:00+00:00,view_product,,android
evt_003734,1050.0,2026-07-01T16:05:00+00:00,view_product,,web
evt_003735,1100.0,2026-07-05T12:37:00+00:00,view_product,,web
evt_003736,1105.0,2026-07-08T13:17:00+00:00,add_to_cart,,ios
evt_003737,1080.0,2026-07-24T17:50:00+00:00,view_product,,web
evt_003738,1041.0,2026-08-02T12:14:00+00:00,view_product,,web
evt_003739,1024.0,2026-07-23T10:15:00+00:00,purchase,50941,android
evt_003740,1033.0,2026-07-17T22:12:00+00:00,purchase,51147,web
evt_003741,1211.0,2026-07-11T06:25:00+00:00,view_product,,web
evt_003742,1088.0,2026-07-04T20:30:00+00:00,view_product,,web
evt_003743,1213.0,2026-07-23T05:15:00+00:00,view_product,,android
evt_003744,1075.0,2026-07-06T08:26:00+00:00,view_product,,web
evt_003745,1069.0,2026-07-31T00:48:00+00:00,view_product,,web
evt_003746,1109.0,2026-07-16T12:52:00+00:00,add_to_cart,,web
evt_003747,1210.0,2026-07-14T07:12:00+00:00,view_product,,web
evt_003748,1125.0,2026-07-02T00:18:00+00:00,view_product,,web
evt_003749,1008.0,2026-07-10T04:59:00+00:00,view_product,,web
evt_003750,1061.0,2026-07-01T12:10:00+00:00,view_product,,web
evt_003751,1217.0,2026-07-28T13:12:00+00:00,view_product,,ios
evt_003752,1035.0,2026-07-19T14:45:00+00:00,view_product,,web
evt_003753,1185.0,2026-07-30T20:42:00+00:00,view_product,,web
evt_003754,1206.0,2026-07-22T11:29:00+00:00,view_product,,ios
evt_003755,1048.0,2026-08-06T06:18:00+00:00,view_product,,web
evt_003756,1124.0,2026-07-30T18:48:00+00:00,add_to_cart,,web
evt_003757,1133.0,2026-07-06T14:35:00+00:00,view_product,,android
evt_003758,1176.0,2026-07-05T10:20:00+00:00,view_product,,ios
evt_003759,1177.0,2026-08-03T19:00:00+00:00,checkout_started,,ios
evt_003760,1014.0,2026-07-11T05:25:00+00:00,add_to_cart,,web
